VALUE_TIME;t_2m;precip_1h;global_rad;wind_speed_10m
2017-01-02 14:00:00;3,1;0;31,6;14,6
2017-01-02 15:00:00;2,8;0;0;13
2017-01-02 16:00:00;2,3;0;0;10,9
2017-01-02 17:00:00;1,5;0;0;10,3
2017-01-02 18:00:00;1;0;0;10,2
2017-01-02 19:00:00;-0,1;0;0;9,2
2017-01-02 20:00:00;-0,5;0;0;8,9
2017-01-02 21:00:00;-0,8;0;0;9,4
2017-01-02 22:00:00;-0,9;0;0;10,8
2017-01-02 23:00:00;-0,5;0;0;12,1
2017-01-03 00:00:00;-0,3;0,22;0;10,9
2017-01-03 01:00:00;0,8;0;0;16,1
2017-01-03 02:00:00;1,3;0;0;15,4
2017-01-03 03:00:00;1,4;0;0;15,5
2017-01-03 04:00:00;0,9;0,04;0;15,4
2017-01-03 05:00:00;1,6;0;0;16,9
2017-01-03 06:00:00;1,9;0;0;17,4
2017-01-03 07:00:00;2;0;0;17,6
2017-01-03 08:00:00;2,1;0,06;13,3;16,9
2017-01-03 09:00:00;2,2;0;26,1;18,6
2017-01-03 10:00:00;2,5;0;28,1;19,7
2017-01-03 11:00:00;2,8;0;22,5;20,3
2017-01-03 12:00:00;3;0,03;19,9;20,3
2017-01-03 13:00:00;3,1;0,35;20,1;22
2017-01-03 14:00:00;3;0,16;28,5;22,9
2017-01-03 15:00:00;3,6;0;0;24,3
2017-01-03 16:00:00;3,6;0;0;26,2
2017-01-03 17:00:00;3,1;0;0;27,5
2017-01-03 18:00:00;2,4;0;0;26,5
2017-01-03 19:00:00;2,1;0,03;0;24,6
2017-01-03 20:00:00;2,5;0;0;25,6
2017-01-03 21:00:00;3,1;0,07;0;26,9
2017-01-03 22:00:00;3,3;0;0;27,1
2017-01-03 23:00:00;3,7;0;0;29,1
2017-01-04 00:00:00;4;0,19;0;30,6
2017-01-04 01:00:00;4,8;0,33;0;30
2017-01-04 02:00:00;4,9;4,56;0;27
2017-01-04 03:00:00;4,6;0,88;0;22,8
2017-01-04 04:00:00;4;0;0;21,9
2017-01-04 05:00:00;3,6;0;0;22,7
2017-01-04 06:00:00;3,5;0;0;25,3
2017-01-04 07:00:00;3,2;0;0;25,8
2017-01-04 08:00:00;3,2;0;11,2;27,6
2017-01-04 09:00:00;3,5;0;29,8;29,8
2017-01-04 10:00:00;3,9;0;107,2;26,8
2017-01-04 11:00:00;4,4;0;91,5;24,4
2017-01-04 12:00:00;4,5;0;19,2;23,1
2017-01-04 13:00:00;3,9;1,69;98,9;23,8
2017-01-04 14:00:00;3,6;0,42;28,3;24,9
2017-01-04 15:00:00;2,5;0;0;20,9
2017-01-04 16:00:00;2,1;0;0;20,4
2017-01-04 17:00:00;1,8;0,71;0;20,3
2017-01-04 18:00:00;0,2;0,06;0;18,7
2017-01-04 19:00:00;0,7;0;0;14,6
2017-01-04 20:00:00;0,4;0;0;13,8
2017-01-04 21:00:00;0,2;0;0;13,1
2017-01-04 22:00:00;-0,6;1,34;0;15,7
2017-01-04 23:00:00;-0,7;0;0;15,9
2017-01-05 00:00:00;-0,8;0,27;0;14,6
2017-01-05 01:00:00;-0,7;0;0;15,3
2017-01-05 02:00:00;-0,9;0;0;16,3
2017-01-05 03:00:00;-1,1;0;0;17,8
2017-01-05 04:00:00;-1,3;0;0;16,7
2017-01-05 05:00:00;-2,3;0;0;17,6
2017-01-05 06:00:00;-1,7;0;0;14,6
2017-01-05 07:00:00;-1,9;0;0;16,6
2017-01-05 08:00:00;-2,1;0;28,4;16,5
2017-01-05 09:00:00;-2,4;0;100,6;14,5
2017-01-05 10:00:00;-2,7;0;159,2;12,6
2017-01-05 11:00:00;-2,5;0;166,3;18,3
2017-01-05 12:00:00;-2,5;0;147,5;19
2017-01-05 13:00:00;-2,5;0;65,4;16,8
2017-01-05 14:00:00;-3;0;28,5;18
2017-01-05 15:00:00;-3,8;0,11;0,2;17,1
2017-01-05 16:00:00;-4,3;0;0;14
2017-01-05 17:00:00;-4,7;0;0;12,4
2017-01-05 18:00:00;-5,3;0;0;12,5
2017-01-05 19:00:00;-5,8;0;0;10,6
2017-01-05 20:00:00;-6,1;0;0;10,4
2017-01-05 21:00:00;-6,3;0;0;10
2017-01-05 22:00:00;-6,1;0;0;9,8
2017-01-05 23:00:00;-6;0;0;9,6
2017-01-06 00:00:00;-6,1;0;0;9,5
2017-01-06 01:00:00;-6,6;0;0;7,2
2017-01-06 02:00:00;-6,5;0;0;7,7
2017-01-06 03:00:00;-6,6;0;0;8,2
2017-01-06 04:00:00;-6,5;0;0;7,9
2017-01-06 05:00:00;-6,5;0;0;7,5
2017-01-06 06:00:00;-6,5;0;0;7,9
2017-01-06 07:00:00;-7,4;0;0;5,1
2017-01-06 08:00:00;-7,3;0;26,9;5,9
2017-01-06 09:00:00;-7;0;109,8;6,3
2017-01-06 10:00:00;-6,3;0;162,3;6,8
2017-01-06 11:00:00;-5,5;0;186,5;6,9
2017-01-06 12:00:00;-4,9;0;166,8;6,5
2017-01-06 13:00:00;-3,3;0;123,6;5,6
2017-01-06 14:00:00;-3;0;58,4;7
2017-01-06 15:00:00;-3,2;0;1;8,8
2017-01-06 16:00:00;-3,8;0;0;8,7
2017-01-06 17:00:00;-4,2;0;0;6,5
2017-01-06 18:00:00;-4,7;0;0;5
2017-01-06 19:00:00;-6,5;0;0;4,2
2017-01-06 20:00:00;-6,8;0;0;3,2
2017-01-06 21:00:00;-6,9;0;0;3,4
2017-01-06 22:00:00;-7;0;0;3,7
2017-01-06 23:00:00;-7,1;0;0;4,5
2017-01-07 00:00:00;-7,2;0;0;5,1
2017-01-07 01:00:00;-7,7;0;0;6,9
2017-01-07 02:00:00;-7,4;0;0;6,7
2017-01-07 03:00:00;-7,3;0;0;7,4
2017-01-07 04:00:00;-7,3;0;0;9,2
2017-01-07 05:00:00;-7,2;0;0;9,5
2017-01-07 06:00:00;-7,2;0;0;9,2
2017-01-07 07:00:00;-6,6;0;0;11,6
2017-01-07 08:00:00;-6,6;0;11,7;11,8
2017-01-07 09:00:00;-6,2;0;53;12,1
2017-01-07 10:00:00;-5,7;0,11;47,4;12,2
2017-01-07 11:00:00;-5;0,03;34,7;12,2
2017-01-07 12:00:00;-4,6;0,07;45,5;11,4
2017-01-07 13:00:00;-3,4;0;18,4;12
2017-01-07 14:00:00;-3,7;0;20,6;13,8
2017-01-07 15:00:00;-4,7;0;1,4;14,2
2017-01-07 16:00:00;-4,2;0;0;13,7
2017-01-07 17:00:00;-4,1;0;0;12,6
2017-01-07 18:00:00;-3,8;0;0;10,8
2017-01-07 19:00:00;-3,9;0,07;0;9,7
2017-01-07 20:00:00;-3,3;0;0;8,8
2017-01-07 21:00:00;-3,2;0;0;7,5
2017-01-07 22:00:00;-2,9;0;0;6,8
2017-01-07 23:00:00;-2,4;0,1;0;5,5
2017-01-08 00:00:00;-1,8;0,04;0;3,4
2017-01-08 01:00:00;-2,6;0,04;0;3,1
2017-01-08 02:00:00;-2,2;0,08;0;3,4
2017-01-08 03:00:00;-2,1;0;0;4
2017-01-08 04:00:00;-1,8;0;0;3,9
2017-01-08 05:00:00;-1,7;0;0;1,9
2017-01-08 06:00:00;-1,5;0;0;0,8
2017-01-08 07:00:00;-1,9;0;0;5,1
2017-01-08 08:00:00;-1,9;0;8,4;5,5
2017-01-08 09:00:00;-1,9;0;28,2;6,8
2017-01-08 10:00:00;-2;0;21,9;6,7
2017-01-08 11:00:00;-1,9;0;17,2;5,8
2017-01-08 12:00:00;-1,7;0;16,3;6
2017-01-08 13:00:00;-1,9;0;10,3;5,3
2017-01-08 14:00:00;-1,8;0;14,2;3,8
2017-01-08 15:00:00;-2;0;0,9;0,8
2017-01-08 16:00:00;-2;0;0;0,5
2017-01-08 17:00:00;-1,9;0;0;3,3
2017-01-08 18:00:00;-2,1;0;0;4,4
2017-01-08 19:00:00;-2,3;0;0;2,3
2017-01-08 20:00:00;-2,2;0;0;2,2
2017-01-08 21:00:00;-2,2;0;0;3,5
2017-01-08 22:00:00;-2;0;0;5
2017-01-08 23:00:00;-1,9;0;0;3,6
2017-01-09 00:00:00;-1,8;0;0;2,2
2017-01-09 01:00:00;-2,4;0;0;0,1
2017-01-09 02:00:00;-2,4;0;0;1,4
2017-01-09 03:00:00;-2,2;0;0;2,7
2017-01-09 04:00:00;-2,1;0;0;3,9
2017-01-09 05:00:00;-1,9;0;0;3
2017-01-09 06:00:00;-1,7;0;0;5
2017-01-09 07:00:00;-2;0;0;3,2
2017-01-09 08:00:00;-1,8;0;4,7;3,5
2017-01-09 09:00:00;-1,5;0;24,6;4,1
2017-01-09 10:00:00;-1,1;0;12,7;4,9
2017-01-09 11:00:00;-0,7;0;20,2;5,4
2017-01-09 12:00:00;-0,3;0;17,4;4,2
2017-01-09 13:00:00;-0,6;0;21,7;6,1
2017-01-09 14:00:00;-0,3;0;17,7;4,8
2017-01-09 15:00:00;-0,2;0;0,8;6,2
2017-01-09 16:00:00;-0,1;0;0;7,7
2017-01-09 17:00:00;-0,1;0;0;7,8
2017-01-09 18:00:00;-0,1;0;0;8,6
2017-01-09 19:00:00;-0,6;0;0;8,8
2017-01-09 20:00:00;-0,4;0;0;9,4
2017-01-09 21:00:00;-0,3;0;0;10,3
2017-01-09 22:00:00;-0,3;0;0;10,3
2017-01-09 23:00:00;-0,2;0;0;10,3
2017-01-10 00:00:00;-0,1;0;0;10,2
2017-01-10 01:00:00;-0,5;0;0;11,4
2017-01-10 02:00:00;-0,3;0;0;11,1
2017-01-10 03:00:00;0;0;0;12,2
2017-01-10 04:00:00;-0,6;0;0;12,8
2017-01-10 05:00:00;-0,9;0;0;12,1
2017-01-10 06:00:00;-1;0;0;10,7
2017-01-10 07:00:00;-2;0;0;11,8
2017-01-10 08:00:00;-2;0;20;13,4
2017-01-10 09:00:00;-2;0;66,7;12,4
2017-01-10 10:00:00;-1,6;0;125,3;11,9
2017-01-10 11:00:00;-1;0;130,3;11,1
2017-01-10 12:00:00;-0,6;0;127;10,8
2017-01-10 13:00:00;0,2;0;100,7;10,8
2017-01-10 14:00:00;0,1;0;53,3;11,6
2017-01-10 15:00:00;-0,3;0;4,2;12,1
2017-01-10 16:00:00;-1,1;0;0;12
2017-01-10 17:00:00;-2;0;0;12,4
2017-01-10 18:00:00;-2,8;0;0;13
2017-01-10 19:00:00;-3,4;0;0;9,1
2017-01-10 20:00:00;-3,7;0;0;11,4
2017-01-10 21:00:00;-4,2;0;0;12,9
2017-01-10 22:00:00;-4,7;0;0;11,3
2017-01-10 23:00:00;-5,4;0;0;10,9
2017-01-11 00:00:00;-5,8;0;0;10,9
2017-01-11 01:00:00;-6,1;0;0;11,9
2017-01-11 02:00:00;-6,5;0;0;13,6
2017-01-11 03:00:00;-6,8;0;0;12,3
2017-01-11 04:00:00;-6,7;0;0;13,1
2017-01-11 05:00:00;-6,6;0;0;12,5
2017-01-11 06:00:00;-6,7;0;0;13,1
2017-01-11 07:00:00;-7,6;0;0;14,7
2017-01-11 08:00:00;-6,9;0;2,4;16,3
2017-01-11 09:00:00;-6,3;0;22,1;18
2017-01-11 10:00:00;-5,5;0;22,6;19,1
2017-01-11 11:00:00;-4,5;0;46,8;20,3
2017-01-11 12:00:00;-3,4;0;28,4;20,6
2017-01-11 13:00:00;-2,2;0;32,5;22,3
2017-01-11 14:00:00;-2,3;1,72;1,1;25,2
2017-01-11 15:00:00;-1,1;0,95;0;24,3
2017-01-11 16:00:00;-0,6;0,63;0;22,4
2017-01-11 17:00:00;0,9;0,1;0;15,8
2017-01-11 18:00:00;2;0;0;15,1
2017-01-11 19:00:00;2,1;0;0;13,8
2017-01-11 20:00:00;2,4;0;0;17,2
2017-01-11 21:00:00;2,5;0;0;15,2
2017-01-11 22:00:00;2,7;0;0;17,3
2017-01-11 23:00:00;2,9;0;0;21,4
2017-01-12 00:00:00;3,1;0;0;20
2017-01-12 01:00:00;2,8;0;0;19,9
2017-01-12 02:00:00;2,6;0;0;21,1
2017-01-12 03:00:00;2,8;0;0;21,2
2017-01-12 04:00:00;3,2;0;0;22,9
2017-01-12 05:00:00;3,3;0;0;22,5
2017-01-12 06:00:00;3,3;0;0;22,6
2017-01-12 07:00:00;2,5;0;1;19,6
2017-01-12 08:00:00;2,8;0;22,8;20,2
2017-01-12 09:00:00;3,3;0;64,4;20,7
2017-01-12 10:00:00;3,6;0;85,8;20,6
2017-01-12 11:00:00;4,1;0;89,1;21,7
2017-01-12 12:00:00;4,4;0;86,5;21,9
2017-01-12 13:00:00;4,7;0;68,1;21,2
2017-01-12 14:00:00;4,7;0;36,7;19,6
2017-01-12 15:00:00;4,6;0;1;16,9
2017-01-12 16:00:00;4,3;0;0;15,3
2017-01-12 17:00:00;4;0;0;15,8
2017-01-12 18:00:00;3,5;0;0;15,3
2017-01-12 19:00:00;3,4;0;0;11,6
2017-01-12 20:00:00;3;0;0;11,1
2017-01-12 21:00:00;2,8;0;0;10,8
2017-01-12 22:00:00;2,5;0;0;9,8
2017-01-12 23:00:00;2,1;0;0;10,5
2017-01-13 00:00:00;2;0;0;9,4
2017-01-13 01:00:00;1,6;0;0;10,3
2017-01-13 02:00:00;1,6;0;0;12,9
2017-01-13 03:00:00;1,7;0;0;14,2
2017-01-13 04:00:00;0,4;1,86;0;15,1
2017-01-13 05:00:00;1,6;0,19;0;17,4
2017-01-13 06:00:00;2,8;0;0;16,5
2017-01-13 07:00:00;2,7;0,76;0;14
2017-01-13 08:00:00;2,6;0,2;11,9;14
2017-01-13 09:00:00;2,5;0,15;21,6;13,3
2017-01-13 10:00:00;2,6;0,07;34,7;16,6
2017-01-13 11:00:00;2,5;0;38,4;13,5
2017-01-13 12:00:00;2;0,47;33,1;18,6
2017-01-13 13:00:00;0,8;0,53;23;20,6
2017-01-13 14:00:00;1,7;0,42;20,1;20,4
2017-01-13 15:00:00;1,5;0;0;18,1
2017-01-13 16:00:00;2,1;0;0;17,7
2017-01-13 17:00:00;2,2;0,27;0;15,3
2017-01-13 18:00:00;2,1;0;0;15,1
2017-01-13 19:00:00;1,5;0;0;13,8
2017-01-13 20:00:00;1,2;0;0;13,6
2017-01-13 21:00:00;1,1;0;0;13
2017-01-13 22:00:00;0,7;0;0;10,3
2017-01-13 23:00:00;0,4;0;0;7,7
2017-01-14 00:00:00;0;0;0;7,5
2017-01-14 01:00:00;-0,2;0;0;9,4
2017-01-14 02:00:00;-0,6;0;0;10,7
2017-01-14 03:00:00;-0,7;0;0;11,1
2017-01-14 04:00:00;-1,2;0;0;9,8
2017-01-14 05:00:00;-1,2;0;0;6,5
2017-01-14 06:00:00;-1;0;0;3,3
2017-01-14 07:00:00;-1;0;1;3,8
2017-01-14 08:00:00;-0,8;0;20;5,8
2017-01-14 09:00:00;-0,9;0,07;39;10,2
2017-01-14 10:00:00;-0,3;0,17;58,6;10,6
2017-01-14 11:00:00;0;0;65,3;10,4
2017-01-14 12:00:00;0,3;0;70,7;12,6
2017-01-14 13:00:00;0,7;0;32,5;10,6
2017-01-14 14:00:00;1,8;0;70,4;12,4
2017-01-14 15:00:00;1,8;0;2;14,9
2017-01-14 16:00:00;1,4;0;0;16,5
2017-01-14 17:00:00;1,2;0;0;14,7
2017-01-14 18:00:00;1;0;0;13,1
2017-01-14 19:00:00;0,7;0;0;11
2017-01-14 20:00:00;0,2;0;0;11,3
2017-01-14 21:00:00;-0,1;0;0;12
2017-01-14 22:00:00;-0,1;0;0;12,8
2017-01-14 23:00:00;0;0;0;14
2017-01-15 00:00:00;0,4;0;0;11,7
2017-01-15 01:00:00;-0,1;0;0;11,4
2017-01-15 02:00:00;-0,3;0,03;0;13,9
2017-01-15 03:00:00;-0,4;0,22;0;14,8
2017-01-15 04:00:00;-0,7;0;0;14,9
2017-01-15 05:00:00;-0,5;0;0;13,5
2017-01-15 06:00:00;0;0;0;14
2017-01-15 07:00:00;-0,1;0;1;14,8
2017-01-15 08:00:00;0,1;0;14,3;14,4
2017-01-15 09:00:00;-0,1;0,03;32,3;14,4
2017-01-15 10:00:00;-0,3;0;46,4;14
2017-01-15 11:00:00;-0,2;0;54,4;14,6
2017-01-15 12:00:00;-0,2;0;47,8;14,7
2017-01-15 13:00:00;0,1;0,1;31,7;12,6
2017-01-15 14:00:00;0,4;0,35;18,7;13,1
2017-01-15 15:00:00;0,5;0,12;1;10,5
2017-01-15 16:00:00;0,4;0;0;10,3
2017-01-15 17:00:00;0,2;0;0;9,1
2017-01-15 18:00:00;-0,1;0;0;10,3
2017-01-15 19:00:00;-0,3;0;0;10
2017-01-15 20:00:00;-0,7;0;0;9,7
2017-01-15 21:00:00;-1;0;0;10,5
2017-01-15 22:00:00;-0,8;0;0;9,6
2017-01-15 23:00:00;-1;0;0;9,4
2017-01-16 00:00:00;-0,9;0;0;9,1
2017-01-16 01:00:00;-1,6;0;0;8
2017-01-16 02:00:00;-1,8;0;0;8,1
2017-01-16 03:00:00;-1,8;0;0;7,2
2017-01-16 04:00:00;-2,3;0;0;6,9
2017-01-16 05:00:00;-2,9;0;0;6,8
2017-01-16 06:00:00;-3,4;0;0;5,8
2017-01-16 07:00:00;-4;0;0;6,5
2017-01-16 08:00:00;-4,5;0;29,6;6,4
2017-01-16 09:00:00;-4,6;0;100,4;7,4
2017-01-16 10:00:00;-3,9;0;85;6,5
2017-01-16 11:00:00;-2,6;0;47,7;7,8
2017-01-16 12:00:00;-1,8;0;68,8;7,7
2017-01-16 13:00:00;-1;0;83,4;7,4
2017-01-16 14:00:00;-0,6;0;31,2;8,2
2017-01-16 15:00:00;-0,3;0;8,1;8,9
2017-01-16 16:00:00;-0,4;0;0;10,2
2017-01-16 17:00:00;-0,7;0;0;8,9
2017-01-16 18:00:00;-0,9;0;0;6,9
2017-01-16 19:00:00;-1,4;0;0;5,9
2017-01-16 20:00:00;-1,5;0;0;6,2
2017-01-16 21:00:00;-1,7;0;0;5,2
2017-01-16 22:00:00;-2;0;0;4,5
2017-01-16 23:00:00;-2,3;0;0;5,7
2017-01-17 00:00:00;-2,7;0;0;3,2
2017-01-17 01:00:00;-3,4;0;0;5,6
2017-01-17 02:00:00;-3,9;0;0;4,2
2017-01-17 03:00:00;-4,2;0;0;2,7
2017-01-17 04:00:00;-4,6;0;0;3,4
2017-01-17 05:00:00;-4,9;0;0;4,5
2017-01-17 06:00:00;-5,2;0;0;3,5
2017-01-17 07:00:00;-5,4;0;0;4,1
2017-01-17 08:00:00;-5,5;0;28,6;3,3
2017-01-17 09:00:00;-5,4;0;96,7;2,9
2017-01-17 10:00:00;-5;0;153;4,6
2017-01-17 11:00:00;-4,1;0;173,6;4,6
2017-01-17 12:00:00;-3,5;0;154,3;1,6
2017-01-17 13:00:00;-1,2;0;115,8;6
2017-01-17 14:00:00;-0,5;0;64,1;6,4
2017-01-17 15:00:00;-0,2;0;9,7;5,6
2017-01-17 16:00:00;-0,5;0;0;5,1
2017-01-17 17:00:00;-0,8;0;0;4,4
2017-01-17 18:00:00;-1,3;0;0;3,3
2017-01-17 19:00:00;-2,9;0;0;3,9
2017-01-17 20:00:00;-3,3;0;0;4,1
2017-01-17 21:00:00;-3,6;0;0;4,1
2017-01-17 22:00:00;-4;0;0;3,5
2017-01-17 23:00:00;-4,3;0;0;1,6
2017-01-18 00:00:00;-4;0;0;2,9
2017-01-18 01:00:00;-4,6;0;0;2
2017-01-18 02:00:00;-4,2;0;0;2,3
2017-01-18 03:00:00;-4,1;0;0;3,2
2017-01-18 04:00:00;-4,1;0;0;3,3
2017-01-18 05:00:00;-4,1;0;0;3,3
2017-01-18 06:00:00;-3,9;0;0;3,3
2017-01-18 07:00:00;-4,8;0;0;3,3
2017-01-18 08:00:00;-4,7;0;12,1;4,7
2017-01-18 09:00:00;-4,8;0;26,6;5,7
2017-01-18 10:00:00;-4,8;0;41,7;4,4
2017-01-18 11:00:00;-4,3;0;55,2;4,3
2017-01-18 12:00:00;-3,9;0;55,9;4,3
2017-01-18 13:00:00;-3,4;0;70,3;4,4
2017-01-18 14:00:00;-3,1;0;36,3;4,7
2017-01-18 15:00:00;-2,5;0;7,6;5,4
2017-01-18 16:00:00;-2,4;0;0;5,3
2017-01-18 17:00:00;-2,2;0;0;4,9
2017-01-18 18:00:00;-2,2;0;0;6,1
2017-01-18 19:00:00;-3,2;0;0;4,9
2017-01-18 20:00:00;-3,2;0;0;6
2017-01-18 21:00:00;-3,2;0;0;6,1
2017-01-18 22:00:00;-3,2;0;0;6,5
2017-01-18 23:00:00;-3,1;0;0;5,9
2017-01-19 00:00:00;-3,1;0;0;5,7
2017-01-19 01:00:00;-3,9;0;0;5,5
2017-01-19 02:00:00;-3,9;0;0;6,2
2017-01-19 03:00:00;-3,9;0;0;5,8
2017-01-19 04:00:00;-3,9;0;0;6
2017-01-19 05:00:00;-3,9;0;0;5,8
2017-01-19 06:00:00;-4,1;0;0;5,7
2017-01-19 07:00:00;-3,7;0;0;5,9
2017-01-19 08:00:00;-3,5;0;18,9;6,4
2017-01-19 09:00:00;-3,3;0;70,1;7,1
2017-01-19 10:00:00;-3;0;60,7;7,2
2017-01-19 11:00:00;-2,7;0;58;7,5
2017-01-19 12:00:00;-2,3;0;79,3;8,4
2017-01-19 13:00:00;-1,8;0;69,6;6
2017-01-19 14:00:00;-1,6;0;19;5,9
2017-01-19 15:00:00;-1,4;0;5;5,7
2017-01-19 16:00:00;-1,2;0;0;7
2017-01-19 17:00:00;-1,1;0;0;6,9
2017-01-19 18:00:00;-1,1;0;0;5,3
2017-01-19 19:00:00;-2,5;0;0;6,3
2017-01-19 20:00:00;-2,4;0;0;6,6
2017-01-19 21:00:00;-2,2;0;0;6,7
2017-01-19 22:00:00;-2;0;0;7
2017-01-19 23:00:00;-1,8;0;0;5,2
2017-01-20 00:00:00;-1,6;0;0;5,3
2017-01-20 01:00:00;-1,5;0;0;6,4
2017-01-20 02:00:00;-1,3;0;0;5,3
2017-01-20 03:00:00;-1,1;0;0;5,5
2017-01-20 04:00:00;-0,9;0;0;5,2
2017-01-20 05:00:00;-0,6;0;0;4,4
2017-01-20 06:00:00;-0,4;0;0;4,3
2017-01-20 07:00:00;-1;0;0;5,6
2017-01-20 08:00:00;-0,8;0;12,2;5,1
2017-01-20 09:00:00;-0,6;0;13,9;6,1
2017-01-20 10:00:00;-0,2;0;20,2;6,7
2017-01-20 11:00:00;0,3;0;19,3;6,9
2017-01-20 12:00:00;0,7;0;31,3;7,2
2017-01-20 13:00:00;1,3;0;29,5;5,6
2017-01-20 14:00:00;1,8;0;9;6
2017-01-20 15:00:00;2,2;0;1,5;6,4
2017-01-20 16:00:00;2,3;0;0;7,4
2017-01-20 17:00:00;2,2;0;0;7,2
2017-01-20 18:00:00;2,1;0;0;7,5
2017-01-20 19:00:00;0,9;0;0;5,5
2017-01-20 20:00:00;1,1;0;0;5,3
2017-01-20 21:00:00;1,3;0;0;6,1
2017-01-20 22:00:00;1,5;0;0;5,8
2017-01-20 23:00:00;1,6;0;0;4,9
2017-01-21 00:00:00;1,5;0;0;5,9
2017-01-21 01:00:00;1,2;0;0;4,3
2017-01-21 02:00:00;1,4;0;0;4,2
2017-01-21 03:00:00;1,6;0;0;5,8
2017-01-21 04:00:00;1,7;0;0;6,9
2017-01-21 05:00:00;1,8;0;0;5,5
2017-01-21 06:00:00;1,7;0;0;4,6
2017-01-21 07:00:00;1,2;0;0;4,6
2017-01-21 08:00:00;1,2;0;8,5;4,8
2017-01-21 09:00:00;1,4;0;17,2;5,1
2017-01-21 10:00:00;1,5;0;21,2;4,9
2017-01-21 11:00:00;1,7;0;21,6;4,6
2017-01-21 12:00:00;2;0;17,3;5,2
2017-01-21 13:00:00;2,7;0;15,6;3,4
2017-01-21 14:00:00;2,9;0;7,6;1,7
2017-01-21 15:00:00;3,1;0;1,6;2,7
2017-01-21 16:00:00;3,1;0;0;1,4
2017-01-21 17:00:00;3,2;0;0;3,3
2017-01-21 18:00:00;3,3;0;0;4,6
2017-01-21 19:00:00;1,9;0;0;4,1
2017-01-21 20:00:00;1,8;0;0;4,3
2017-01-21 21:00:00;1,7;0;0;4,4
2017-01-21 22:00:00;1,7;0;0;4,7
2017-01-21 23:00:00;1,7;0;0;6,3
2017-01-22 00:00:00;1,3;0;0;7,9
2017-01-22 01:00:00;0,5;0;0;7,5
2017-01-22 02:00:00;0;0;0;7,4
2017-01-22 03:00:00;-0,5;0;0;8,1
2017-01-22 04:00:00;-0,9;0;0;7,9
2017-01-22 05:00:00;-1,3;0;0;7,9
2017-01-22 06:00:00;-1,6;0;0;8,3
2017-01-22 07:00:00;-1,8;0;0;8,2
2017-01-22 08:00:00;-2;0;36;8,4
2017-01-22 09:00:00;-2,1;0;96,5;9,3
2017-01-22 10:00:00;-1,6;0;135,3;10,4
2017-01-22 11:00:00;-0,9;0;269,3;10,7
2017-01-22 12:00:00;0,1;0;264,1;10
2017-01-22 13:00:00;2,3;0;180,5;9,4
2017-01-22 14:00:00;2,5;0;103,7;10,3
2017-01-22 15:00:00;2,2;0;9,7;11,8
2017-01-22 16:00:00;1,5;0;0;11,1
2017-01-22 17:00:00;0,2;0;0;11,2
2017-01-22 18:00:00;-0,4;0;0;8,5
2017-01-22 19:00:00;-1,4;0;0;7,1
2017-01-22 20:00:00;-1,6;0;0;7,3
2017-01-22 21:00:00;-1,6;0;0;6,7
2017-01-22 22:00:00;-1,6;0;0;6,1
2017-01-22 23:00:00;-1,8;0;0;5,5
2017-01-23 00:00:00;-2;0;0;3,6
2017-01-23 01:00:00;-2,5;0;0;2,7
2017-01-23 02:00:00;-2,8;0;0;2,9
2017-01-23 03:00:00;-3,2;0;0;2,6
2017-01-23 04:00:00;-3,5;0;0;2,7
2017-01-23 05:00:00;-3,4;0;0;4,4
2017-01-23 06:00:00;-3,4;0;0;4,7
2017-01-23 07:00:00;-4;0;0;5,1
